user_id,name,age,gender,city,signup_date,purchase_amount,membership,active
2491,kunal ,150,F,Delhi,2020-07-15,1200,Gold,
1791,,23,M,Mumbai,invalid_date,1200,gold,True
328,,19,Male,Bangalore,2020-07-15,1200,gold,True
1288,Aman,20,,Pune,2021/12/05,800,Bronze,False
2144,Riya,18,m,Delhi,2021/12/05,100,silver,True
1112,Sneha,22,m,,,100,silver,True
1312,Sneha,,m,,2020-07-15,-50,gold,True
452,Kunal,23,m,Bangalore,,,Gold ,True
1524,,22,FEMALE,Bangalore,10-02-2022,500,Silver,False
165,,20,F,Pune,,300,,False
182,Riya,22,Male,Bangalore,10-02-2022,500,,True
910,Sneha,,,Delhi ,10-02-2022,,,
823,Kunal,19,,Delhi ,invalid_date,100,Gold ,
944,Riya,22,,Delhi,2022-01-10,,gold,True
2002,Pooja,23,Male,Delhi,2022-01-10,-50,,False
2055,Sneha,,F,Delhi,10-02-2022,800,Gold ,
330,Pooja,,M,Delhi ,2020-07-15,,Silver,False
775,Riya,22,F,Pune,2021/12/05,500,silver,False
2199,Sneha,,m,Pune,,-50,gold,
147,Pooja,21,m,Bangalore,2019-03-20,300,Gold,True
915,Arjun,,F,Pune,2021/12/05,0,,False
1572,Kunal,150,F,Delhi,2021/12/05,500,Silver,
1309,,23,Male,Mumbai,2019-03-20,,Silver,False
82,,21,Male,Delhi,10-02-2022,-50,Silver,
514,Kunal,19,FEMALE,Delhi ,2021/12/05,1200,silver,True
1921,Pooja,,,Mumbai,2019-03-20,300,Gold ,True
1940,Sneha,23,FEMALE,Bangalore,,1200,Bronze,True
746,Arjun,20,,,invalid_date,800,,False
1410,Arjun,150,m,Pune,2020-07-15,100,Gold,True
707,,150,FEMALE,Pune,2020-07-15,500,,True
471,Arjun,23,FEMALE,Delhi ,2020-07-15,-50,gold,True
396,Kunal,19,M,Delhi,10-02-2022,500,Gold ,True
1556,Aman ,,F,Delhi,2021/12/05,1200,Silver,
2309,Arjun,18,Male,Mumbai,2021/12/05,1200,,
805,,18,FEMALE,Pune,2022-01-10,100,silver,False
934,Arjun,23,Male,Delhi ,2020-07-15,-50,Silver,
1280,Arjun,22,,Bangalore,10-02-2022,500,Gold ,
1758,kunal ,,FEMALE,Delhi,2019-03-20,-50,gold,
905,Kunal,150,,Pune,10-02-2022,100,Gold,
1077,Pooja,19,FEMALE,,2021/12/05,1200,Silver,
1891,Aman,150,m,Delhi ,,,,True
1524,Aman ,20,M,Mumbai,,0,,False
1388,Arjun,18,,Delhi,,-50,silver,
1304,,,F,Delhi,2020-07-15,1200,silver,
593,Arjun,20,F,Bangalore,2022-01-10,300,Bronze,False
2107,kunal ,,m,Delhi,invalid_date,1200,silver,
128,Pooja,150,m,Delhi ,10-02-2022,1200,Bronze,
736,,19,F,Pune,2022-01-10,-50,Gold,False
521,Aman ,18,,Pune,,0,gold,True
237,,150,F,Pune,2021/12/05,100,Bronze,True
1305,Kunal,18,M,,2019-03-20,300,Silver,False
1782,,23,FEMALE,,10-02-2022,300,Gold ,True
1302,,,M,Delhi,invalid_date,500,,True
2052,Aman ,150,F,,2021/12/05,0,Silver,True
442,Pooja,21,FEMALE,,2020-07-15,,,True
2077,,18,F,Bangalore,10-02-2022,800,gold,
805,Riya,18,M,,2022-01-10,500,silver,False
75,kunal ,21,M,Mumbai,,500,Gold ,True
2176,Aman ,22,,Mumbai,10-02-2022,,Silver,True
2090,Aman ,150,,Mumbai,2021/12/05,500,Gold ,False
1380,Aman,21,M,Delhi,2021/12/05,300,Bronze,
41,Aman,18,FEMALE,Pune,,100,gold,True
2082,Kunal,150,,Bangalore,2022-01-10,-50,Silver,True
1701,Kunal,19,,Delhi,invalid_date,,silver,
1402,Aman,19,Male,Pune,2021/12/05,1200,Gold ,False
588,,,Male,Bangalore,10-02-2022,300,silver,True
1623,Sneha,22,,Bangalore,,1200,Gold ,True
342,Aman ,19,F,Bangalore,invalid_date,,Silver,False
2075,Riya,22,FEMALE,Mumbai,2022-01-10,1200,gold,
646,Aman ,,m,Mumbai,2021/12/05,800,Gold,False
731,Arjun,23,,Mumbai,,-50,Silver,True
168,Pooja,20,Male,Bangalore,2021/12/05,500,silver,
610,kunal ,,FEMALE,Delhi ,10-02-2022,800,Gold,
2316,Sneha,,FEMALE,Bangalore,2021/12/05,500,gold,
1773,Riya,22,Male,Mumbai,,300,silver,False
2041,Arjun,19,FEMALE,Bangalore,10-02-2022,1200,gold,False
455,Kunal,19,FEMALE,Mumbai,2020-07-15,800,Gold ,False
1709,Riya,150,Male,Mumbai,,,Silver,True
702,Aman,18,M,Mumbai,invalid_date,,gold,False
1600,Aman ,19,,Delhi ,10-02-2022,0,silver,
130,Riya,21,F,Pune,2019-03-20,300,Silver,True
1846,Pooja,18,m,Bangalore,2021/12/05,300,,True
1387,,21,F,Delhi,2020-07-15,,silver,True
693,Kunal,22,M,Mumbai,invalid_date,0,silver,
1395,kunal ,,M,Delhi ,2022-01-10,500,,False
794,kunal ,18,FEMALE,Delhi,2019-03-20,1200,,
29,Riya,22,F,Pune,2022-01-10,500,Gold,False
149,,19,M,Bangalore,,500,Bronze,True
1320,Aman ,,F,Delhi ,2019-03-20,300,gold,True
2059,Arjun,23,M,Mumbai,2020-07-15,,gold,
1137,Sneha,19,m,Mumbai,invalid_date,500,Gold,False
187,Aman ,20,M,Mumbai,2020-07-15,100,Gold ,True
1251,Arjun,,F,Delhi ,2020-07-15,0,gold,
1334,Sneha,18,FEMALE,Delhi,2019-03-20,-50,,
98,,20,F,Pune,10-02-2022,0,Gold,False
55,Sneha,18,Male,Bangalore,invalid_date,1200,gold,False
758,Aman ,,F,Pune,2022-01-10,0,gold,False
406,Pooja,18,m,Mumbai,10-02-2022,,silver,True
2117,Riya,22,,Pune,10-02-2022,500,Gold,
1313,Arjun,21,m,Delhi,2021/12/05,500,,False
1786,Pooja,150,m,,,800,Gold ,
751,Arjun,22,M,,2022-01-10,1200,gold,True
1763,Riya,,m,Bangalore,2019-03-20,1200,Gold ,True
365,,18,F,Bangalore,,0,Bronze,False
2027,Sneha,22,,Pune,2021/12/05,500,Gold,True
482,,21,FEMALE,Bangalore,2021/12/05,100,Gold,
2249,,20,m,Delhi ,,,Gold,
154,,22,F,Delhi,2020-07-15,,,True
1525,kunal ,20,M,Mumbai,2019-03-20,800,,True
2121,Aman,,M,Mumbai,10-02-2022,100,silver,True
2344,Aman ,20,FEMALE,Pune,invalid_date,,Gold,
1041,Pooja,18,FEMALE,Mumbai,10-02-2022,500,silver,True
1665,Pooja,,F,Pune,10-02-2022,1200,,False
1241,Pooja,,FEMALE,Bangalore,2020-07-15,1200,Bronze,False
61,Pooja,23,FEMALE,Bangalore,10-02-2022,-50,Silver,
939,Aman ,18,M,Delhi ,2022-01-10,,silver,True
1640,,,F,Delhi ,10-02-2022,100,gold,True
2090,Aman ,19,,Delhi,10-02-2022,-50,Gold,True
25,Pooja,,FEMALE,Mumbai,2022-01-10,-50,Silver,False
1063,Aman,,F,Delhi ,2020-07-15,300,silver,False
131,Kunal,20,m,Delhi,2021/12/05,,Gold ,False
1253,Riya,22,M,,2019-03-20,,,False
108,Pooja,,,Delhi ,2020-07-15,500,Gold ,False
172,,18,M,Delhi,10-02-2022,1200,gold,
1459,Kunal,,M,Pune,2021/12/05,0,Silver,
102,Aman ,21,Male,Pune,2019-03-20,300,Bronze,True
2323,,21,F,Delhi,2019-03-20,1200,silver,True
1637,,21,m,Bangalore,2019-03-20,0,Gold ,False
1041,Arjun,,FEMALE,,2022-01-10,1200,Gold ,True
330,,23,m,Delhi,2022-01-10,300,silver,
1521,Pooja,,F,Delhi ,2021/12/05,100,Gold ,
12,Arjun,21,M,Bangalore,10-02-2022,500,Bronze,True
1342,kunal ,20,Male,Delhi,,-50,Gold ,False
216,,18,F,Mumbai,2021/12/05,300,silver,
339,,150,,Delhi ,10-02-2022,300,Gold,True
1800,Aman,21,,Delhi ,2020-07-15,-50,Gold ,False
1751,Riya,,F,Pune,,,silver,True
1509,,20,FEMALE,Mumbai,2019-03-20,1200,Gold,False
2422,kunal ,18,m,Mumbai,2019-03-20,,Gold ,False
710,Sneha,22,m,Delhi ,2022-01-10,0,Gold ,
1224,Aman ,19,FEMALE,,,-50,silver,
1113,Aman ,20,Male,Bangalore,2020-07-15,300,gold,True
1292,kunal ,23,M,Pune,invalid_date,,gold,True
489,Sneha,20,M,Mumbai,2020-07-15,500,Silver,False
1562,Aman ,20,,Pune,10-02-2022,-50,gold,
47,Aman ,23,Male,Delhi ,2020-07-15,-50,Bronze,False
778,Aman ,22,FEMALE,Bangalore,,100,Silver,False
1040,kunal ,,F,Delhi,,0,gold,False
711,,18,m,Mumbai,2022-01-10,,Gold,False
401,Riya,20,F,Bangalore,10-02-2022,100,,False
1818,kunal ,20,m,Pune,2021/12/05,,silver,False
250,Sneha,23,F,Delhi ,10-02-2022,100,gold,True
391,,,FEMALE,Bangalore,2021/12/05,500,Gold,
335,,20,FEMALE,Delhi,invalid_date,1200,,
629,,20,Male,Bangalore,10-02-2022,0,Silver,False
137,,23,F,Delhi ,2019-03-20,0,silver,False
1522,Aman,,F,Pune,invalid_date,,gold,False
827,Arjun,23,Male,Mumbai,2021/12/05,-50,Silver,
727,Riya,20,Male,Mumbai,2022-01-10,500,gold,
1501,Riya,21,FEMALE,,invalid_date,,Silver,False
990,Aman,18,FEMALE,Pune,invalid_date,0,gold,
2420,Arjun,,,,invalid_date,300,,False
935,Riya,21,F,,2021/12/05,800,Gold,False
402,Sneha,23,FEMALE,Delhi ,2021/12/05,-50,Bronze,False
1467,Kunal,20,FEMALE,Delhi ,10-02-2022,800,,True
615,Kunal,23,F,Delhi ,2019-03-20,800,Gold,
1297,Riya,,Male,Delhi,invalid_date,100,silver,
1183,Pooja,,F,Pune,10-02-2022,,gold,
2236,Riya,20,M,Mumbai,10-02-2022,0,Bronze,False
1122,,20,F,Pune,2019-03-20,,,True
131,,21,M,Delhi ,10-02-2022,-50,Bronze,False
1195,Arjun,150,F,Delhi,2019-03-20,500,silver,False
183,Aman ,20,M,Pune,2022-01-10,0,silver,False
364,,,M,Pune,2019-03-20,500,Bronze,True
39,Sneha,,F,,2020-07-15,,silver,False
1373,Aman,23,,Pune,2019-03-20,0,silver,False
921,Riya,21,FEMALE,,2019-03-20,-50,gold,True
16,Aman ,22,m,,,,Gold,False
493,Aman ,19,FEMALE,Bangalore,2020-07-15,-50,Gold ,False
1450,Sneha,23,M,Delhi ,2019-03-20,100,Silver,
1132,Aman,20,F,Delhi,2021/12/05,-50,Bronze,True
311,,23,F,,,300,Silver,
739,kunal ,22,F,Pune,10-02-2022,800,Bronze,False
546,Sneha,19,F,,10-02-2022,800,Bronze,True
2462,Aman ,22,,,2022-01-10,0,Gold,True
251,Kunal,22,m,,2022-01-10,100,,False
759,Riya,,Male,Mumbai,2020-07-15,800,,
1805,Arjun,,M,Mumbai,2021/12/05,0,Bronze,False
1298,Kunal,150,m,Mumbai,2022-01-10,-50,Bronze,True
1632,Aman ,20,FEMALE,Mumbai,10-02-2022,1200,Gold,True
1915,,21,Male,Bangalore,2022-01-10,0,silver,False
814,Pooja,23,Male,,2022-01-10,500,,False
29,Aman,20,F,Bangalore,2019-03-20,800,Gold ,False
958,,,m,Pune,2022-01-10,800,Silver,False
2033,Riya,,FEMALE,Delhi ,2020-07-15,1200,Bronze,
477,Arjun,23,F,Delhi,10-02-2022,-50,Gold,
318,kunal ,21,F,Bangalore,2020-07-15,300,Bronze,
245,,150,,Mumbai,,,,
748,Riya,20,M,Mumbai,2020-07-15,0,Gold,True
697,kunal ,,Male,Pune,invalid_date,300,Silver,True
272,Arjun,18,FEMALE,,2021/12/05,0,gold,
1772,Aman ,20,Male,Delhi,,1200,,False
1263,Pooja,22,m,Bangalore,,300,silver,True
2425,Kunal,22,M,,invalid_date,100,gold,False
266,Kunal,19,F,,invalid_date,1200,Gold,
921,Aman ,,M,Delhi ,2019-03-20,-50,Bronze,True
340,,22,F,Delhi ,2020-07-15,,silver,True
389,Aman ,150,M,Bangalore,2021/12/05,0,,True
2051,Aman ,150,F,Bangalore,10-02-2022,500,Silver,True
1166,Riya,22,Male,Bangalore,10-02-2022,-50,,
376,Riya,,Male,Bangalore,2021/12/05,-50,Gold ,True
2034,Arjun,,Male,Mumbai,,500,silver,
2372,Pooja,21,Male,,2020-07-15,500,Bronze,True
146,Riya,21,M,,2020-07-15,0,gold,
1982,Arjun,,F,Mumbai,2019-03-20,-50,Gold,
293,,18,Male,,2019-03-20,800,gold,False
432,Aman ,21,M,Bangalore,invalid_date,1200,,
705,Aman ,23,F,Delhi,10-02-2022,1200,silver,False
1999,,21,M,Delhi ,2019-03-20,,Gold ,True
399,,23,,Delhi ,2021/12/05,300,Bronze,False
964,,22,Male,,10-02-2022,1200,Gold,
2235,kunal ,,m,Delhi,,,Bronze,False
2042,Arjun,,M,Delhi ,,,Bronze,True
1829,Arjun,21,Male,Delhi,2020-07-15,-50,Gold ,False
2109,Aman ,21,FEMALE,Mumbai,10-02-2022,1200,silver,
939,Sneha,,F,Pune,2022-01-10,-50,gold,
710,kunal ,21,,,10-02-2022,300,Bronze,True
807,Arjun,19,Male,Mumbai,2019-03-20,1200,,True
1464,Riya,19,FEMALE,Mumbai,2021/12/05,1200,,False
1326,Aman ,18,M,Delhi,2020-07-15,,Bronze,True
11,,22,M,,2020-07-15,100,Bronze,
1086,,23,FEMALE,Mumbai,2019-03-20,0,Gold,False
1869,,,,Bangalore,2019-03-20,300,Bronze,False
2274,Kunal,22,FEMALE,Mumbai,2019-03-20,100,,False
772,Sneha,23,F,Bangalore,2022-01-10,800,Bronze,False
1595,Arjun,23,M,Pune,2021/12/05,300,silver,True
1608,Pooja,20,FEMALE,Bangalore,2022-01-10,-50,,False
1334,Aman,21,m,Bangalore,2019-03-20,0,Bronze,False
885,Sneha,18,m,Delhi,2021/12/05,1200,Gold ,False
1390,Aman ,21,FEMALE,Mumbai,,-50,Gold ,
226,Arjun,18,F,Pune,,1200,,
825,,22,M,Mumbai,2019-03-20,100,Bronze,True
2266,Arjun,,m,Bangalore,2021/12/05,100,Gold ,
937,Aman,,FEMALE,Delhi ,2020-07-15,800,silver,
2307,,22,FEMALE,Bangalore,2022-01-10,800,Gold,True
1912,,19,Male,Mumbai,invalid_date,0,Gold ,True
1797,,23,FEMALE,Pune,2019-03-20,1200,,False
54,Sneha,18,F,Delhi ,2019-03-20,-50,Gold ,False
727,,150,m,Pune,10-02-2022,500,gold,True
1545,Arjun,21,Male,Delhi,invalid_date,-50,silver,False
1044,Aman ,22,m,Bangalore,2020-07-15,,Gold ,False
1914,kunal ,23,m,Bangalore,2019-03-20,800,Gold,False
1777,Aman ,18,F,Delhi,2022-01-10,1200,gold,True
1597,Arjun,,FEMALE,Mumbai,2020-07-15,-50,,
1915,Aman,21,F,Bangalore,2019-03-20,-50,,
2467,kunal ,,FEMALE,Mumbai,2022-01-10,800,Bronze,True
850,Arjun,22,Male,Pune,10-02-2022,,silver,True
2110,Pooja,,F,Delhi ,10-02-2022,-50,Gold ,False
2264,Sneha,18,F,Delhi ,,-50,Bronze,True
3,Pooja,,,Delhi ,2022-01-10,300,silver,True
160,,21,M,,2020-07-15,,,True
781,Kunal,19,F,Delhi,2022-01-10,100,gold,True
893,Arjun,23,,Delhi ,invalid_date,1200,Gold ,False
2031,Riya,19,M,Bangalore,2022-01-10,-50,,False
2377,Riya,22,FEMALE,Delhi,10-02-2022,800,Gold,True
580,,19,FEMALE,Pune,10-02-2022,100,silver,True
1934,Aman ,20,FEMALE,Pune,10-02-2022,,,
1381,Aman ,23,,Pune,invalid_date,-50,,
1291,Aman ,18,,Pune,2019-03-20,-50,Gold,True
1641,Pooja,23,M,,,500,Bronze,
952,Sneha,20,FEMALE,Mumbai,invalid_date,800,,
988,Arjun,150,m,Mumbai,2019-03-20,1200,Bronze,False
1219,Aman,19,F,Delhi ,invalid_date,300,gold,False
921,,23,,,2021/12/05,100,gold,False
1356,,,,Mumbai,2019-03-20,,Silver,
170,kunal ,18,,Pune,2020-07-15,100,Silver,True
521,,,M,Mumbai,2020-07-15,300,gold,False
1487,Arjun,22,FEMALE,Delhi,,1200,Gold ,
40,Kunal,22,m,Delhi ,10-02-2022,0,Bronze,True
1561,Aman ,22,F,Mumbai,invalid_date,,Gold,False
1419,kunal ,23,F,Delhi,2022-01-10,500,,
955,Pooja,19,FEMALE,Bangalore,10-02-2022,0,,False
984,Arjun,23,m,Delhi,,,gold,
975,Kunal,21,M,Delhi,2022-01-10,-50,Gold ,False
38,Pooja,,,Pune,invalid_date,300,Gold,
2376,Kunal,,,Pune,10-02-2022,500,Silver,True
1275,Aman ,,FEMALE,Delhi ,10-02-2022,1200,Gold,False
1200,Pooja,,F,Pune,2020-07-15,800,gold,False
1626,Sneha,20,,Delhi,2022-01-10,800,Bronze,
914,Riya,21,F,,2021/12/05,,gold,True
454,,18,F,Pune,2021/12/05,,,True
37,Sneha,,FEMALE,Pune,10-02-2022,0,,False
1712,kunal ,22,Male,Delhi,invalid_date,1200,silver,
796,,23,Male,Bangalore,10-02-2022,500,Gold ,False
973,Riya,20,Male,Bangalore,,,Gold ,
593,Sneha,,m,Mumbai,2020-07-15,,Gold ,True
1138,Arjun,150,FEMALE,Delhi ,,0,silver,False
1325,Kunal,18,F,Bangalore,2022-01-10,300,silver,
2272,kunal ,22,,Pune,,0,Bronze,True
318,Arjun,,m,,10-02-2022,1200,Gold ,
2397,Riya,23,Male,Mumbai,,-50,gold,False
2163,Kunal,,M,Delhi ,invalid_date,1200,silver,
1347,kunal ,18,m,,2021/12/05,800,gold,False
1592,,150,m,,2022-01-10,300,Silver,True
1890,Riya,20,FEMALE,Pune,10-02-2022,800,Gold ,
2088,kunal ,,,Delhi,2022-01-10,500,silver,True
1997,Sneha,23,m,Delhi,2020-07-15,500,silver,True
1773,kunal ,22,,Delhi,,100,Bronze,False
1313,Riya,,FEMALE,Bangalore,2021/12/05,1200,gold,False
1286,Aman ,,M,Delhi,invalid_date,300,Bronze,True
216,Sneha,20,F,Delhi ,2022-01-10,300,Bronze,False
2384,Arjun,19,F,Pune,2021/12/05,800,gold,True
2140,Riya,19,Male,Bangalore,,0,Silver,False
2401,Aman ,22,Male,Delhi ,10-02-2022,0,gold,False
1705,Aman,150,M,Delhi,invalid_date,800,Silver,
363,,,F,Delhi ,invalid_date,-50,Bronze,
1717,Aman ,,Male,,2019-03-20,0,Silver,False
1194,Aman,,,Pune,2022-01-10,300,Gold ,True
356,,20,m,Pune,2021/12/05,,Silver,True
191,Kunal,19,FEMALE,Delhi ,2022-01-10,,Silver,True
2470,Aman ,21,Male,Mumbai,10-02-2022,,silver,False
700,Pooja,18,M,Pune,10-02-2022,800,silver,False
2055,,20,F,,,,,True
2181,Aman ,,M,Pune,invalid_date,0,Bronze,
557,Aman,150,FEMALE,Mumbai,invalid_date,100,gold,
826,Pooja,150,FEMALE,Pune,2021/12/05,1200,Silver,True
1055,,18,M,Pune,2020-07-15,100,Gold ,False
426,Pooja,150,Male,Mumbai,2022-01-10,0,silver,False
2411,Sneha,150,Male,Pune,2022-01-10,500,gold,True
1575,Aman,21,F,Delhi ,10-02-2022,300,Gold ,
2130,kunal ,150,,Bangalore,2022-01-10,100,Silver,True
2404,Sneha,,F,Delhi ,2021/12/05,100,gold,True
589,,20,m,Pune,2019-03-20,800,,True
2013,,19,,Delhi,invalid_date,800,Gold ,
1548,Riya,150,m,Delhi,10-02-2022,800,Gold,True
295,Aman,22,F,Bangalore,invalid_date,0,Gold ,
1986,,22,,Pune,invalid_date,-50,Gold ,False
1248,,22,,,invalid_date,-50,Silver,
1549,,150,m,Pune,2019-03-20,,gold,
1691,,,M,Delhi,2022-01-10,500,Silver,True
1137,Kunal,,Male,Mumbai,2020-07-15,100,Silver,False
1257,Riya,23,,Bangalore,invalid_date,1200,Gold,True
2065,,150,,Mumbai,2021/12/05,,,
360,,,m,,invalid_date,,Gold ,
700,Aman,23,,Pune,invalid_date,800,gold,True
448,Aman ,18,m,,2022-01-10,500,,False
2413,kunal ,21,M,Mumbai,,0,Bronze,
675,Sneha,,,Pune,2021/12/05,,silver,
1008,Sneha,150,FEMALE,Delhi ,2022-01-10,500,,
1350,Kunal,20,F,Delhi ,invalid_date,800,Silver,False
2462,Pooja,20,M,,,300,Silver,True
586,Aman,20,FEMALE,Delhi ,2022-01-10,,Silver,False
1257,Pooja,18,M,Delhi ,2022-01-10,100,Silver,False
1248,Riya,18,Male,Delhi,10-02-2022,800,silver,
994,kunal ,23,M,Delhi ,2019-03-20,1200,Bronze,False
1436,Riya,18,M,Delhi,,100,Gold,
572,,22,Male,Bangalore,2020-07-15,500,Bronze,False
2383,Aman,21,,Delhi,,-50,silver,False
1246,,22,F,Delhi,2019-03-20,1200,gold,True
2085,Arjun,150,FEMALE,Mumbai,2019-03-20,100,Gold,False
989,,23,m,Delhi,2021/12/05,,Gold,True
278,Sneha,,F,Delhi,10-02-2022,,gold,
1220,Aman ,23,M,Mumbai,10-02-2022,1200,Gold ,
1888,,,m,Delhi,2022-01-10,500,Silver,True
484,Pooja,21,Male,Delhi ,2019-03-20,,silver,
1266,Arjun,18,F,Delhi,,,gold,
731,Sneha,18,,Bangalore,2020-07-15,800,Bronze,False
2240,,150,FEMALE,Delhi,2021/12/05,-50,Bronze,True
1041,Arjun,20,F,Delhi,,1200,Gold ,
918,Arjun,19,F,Bangalore,10-02-2022,800,gold,True
2449,Aman,23,,Mumbai,2022-01-10,-50,silver,False
886,Riya,23,m,Delhi ,2020-07-15,500,Gold ,
22,Arjun,150,Male,Delhi,2019-03-20,-50,Gold ,
474,Kunal,22,,Delhi ,,500,Gold ,True
2258,Riya,,Male,,2020-07-15,,Gold,
2354,Sneha,150,,Delhi ,10-02-2022,1200,Gold,True
704,Sneha,19,F,Mumbai,2021/12/05,1200,Silver,
687,Sneha,18,Male,Mumbai,,500,silver,False
285,Sneha,,m,Delhi,2019-03-20,1200,Bronze,False
716,Kunal,22,m,Bangalore,2021/12/05,,Bronze,True
763,,22,FEMALE,Mumbai,invalid_date,1200,Silver,
1251,kunal ,21,Male,Bangalore,2020-07-15,1200,Bronze,
948,Arjun,19,FEMALE,,2020-07-15,0,Gold ,True
2429,Sneha,22,,Bangalore,2022-01-10,1200,Silver,False
1031,Riya,19,M,Pune,2019-03-20,100,Silver,False
29,Riya,150,m,Bangalore,2020-07-15,500,gold,False
907,Arjun,,F,Mumbai,10-02-2022,500,Gold,True
2127,,,m,Bangalore,invalid_date,300,silver,False
570,Aman ,23,M,Bangalore,10-02-2022,800,silver,True
2007,Aman ,18,F,Pune,2021/12/05,300,Gold,False
1454,kunal ,23,Male,Pune,invalid_date,1200,Gold ,False
738,,22,Male,Delhi,invalid_date,1200,silver,True
516,Arjun,21,m,Mumbai,10-02-2022,,Bronze,
2001,Aman ,23,F,Delhi,2020-07-15,,Bronze,
2445,Aman ,23,,Pune,10-02-2022,-50,silver,
39,Aman ,23,F,Bangalore,2019-03-20,100,,False
887,Pooja,19,FEMALE,Pune,2021/12/05,100,,False
2205,Kunal,150,M,,,100,gold,
1099,Arjun,21,Male,Bangalore,invalid_date,100,silver,False
1824,,,m,Delhi,2019-03-20,100,Silver,False
1711,Aman,19,F,Bangalore,2020-07-15,100,Gold ,
974,Aman,22,Male,,2020-07-15,100,Silver,True
1563,,21,m,Pune,10-02-2022,100,Gold,
989,Arjun,,Male,Mumbai,2022-01-10,-50,Gold ,
21,Arjun,21,m,Delhi ,invalid_date,0,Gold ,True
2351,Aman,,Male,Mumbai,invalid_date,100,Bronze,False
869,kunal ,,,Mumbai,2022-01-10,500,Gold ,
84,Aman,23,FEMALE,Pune,2020-07-15,100,gold,
1683,Arjun,23,M,Mumbai,2020-07-15,800,silver,False
1977,Aman ,,Male,,,100,Silver,False
1411,kunal ,,M,Pune,,0,Bronze,True
1531,Sneha,22,Male,Mumbai,invalid_date,-50,,False
570,,18,F,Delhi ,,,Bronze,
934,Pooja,18,FEMALE,Delhi,,,gold,False
1981,Kunal,19,,Pune,2021/12/05,1200,gold,False
1856,Sneha,22,FEMALE,Pune,invalid_date,0,gold,True
793,Riya,21,M,Bangalore,2020-07-15,0,gold,True
792,Aman,18,F,Mumbai,2020-07-15,1200,,
1810,,21,m,Delhi,,100,Silver,
1295,Aman,21,FEMALE,Delhi ,2021/12/05,-50,gold,False
2256,Aman,21,,,,-50,Bronze,
1608,Sneha,18,F,Pune,,100,Bronze,
1084,Aman ,,F,,2019-03-20,1200,,False
2478,Aman ,20,M,,2019-03-20,800,Gold ,False
985,Pooja,21,,,2021/12/05,300,silver,False
1681,kunal ,22,F,Bangalore,2021/12/05,500,Bronze,True
520,Aman,150,F,,2019-03-20,1200,Bronze,True
591,,23,m,Mumbai,2019-03-20,100,,False
1051,Aman ,22,M,Mumbai,2019-03-20,500,Silver,True
1710,Arjun,,M,Delhi,2019-03-20,,Gold ,True
2036,,18,,Delhi,invalid_date,,Bronze,True
2247,,150,F,Delhi ,invalid_date,100,Gold,
2435,Sneha,23,m,,,300,Bronze,False
349,Sneha,22,Male,,10-02-2022,300,silver,False
960,Pooja,150,FEMALE,Bangalore,,1200,silver,
1964,Pooja,20,M,,2021/12/05,500,Gold ,True
693,kunal ,18,m,,2022-01-10,0,Gold ,False
1560,Arjun,,,,10-02-2022,-50,gold,True
378,,19,m,Pune,2022-01-10,-50,Silver,
527,Arjun,20,F,Pune,2022-01-10,500,silver,True
2254,Riya,,FEMALE,Bangalore,2020-07-15,,Gold,
1260,Pooja,,M,Bangalore,2021/12/05,0,Gold,
1876,kunal ,20,Male,Mumbai,invalid_date,,gold,True
1764,Kunal,23,F,Bangalore,10-02-2022,300,Silver,True
521,Aman,150,M,Delhi ,,100,Silver,False
1702,Aman,18,,Mumbai,2021/12/05,-50,Gold ,
1017,Kunal,150,M,,2019-03-20,0,Bronze,True
1014,Aman ,21,m,Bangalore,2021/12/05,0,Gold,True
117,Arjun,22,FEMALE,Delhi ,2022-01-10,1200,Gold,False
2434,Kunal,,Male,Bangalore,invalid_date,800,,False
1368,kunal ,21,FEMALE,Bangalore,2019-03-20,300,Gold,False
584,,21,m,Mumbai,2021/12/05,0,Gold,
395,Kunal,,Male,Mumbai,2021/12/05,,,False
1088,kunal ,22,Male,Delhi,invalid_date,,silver,
72,Pooja,23,F,Mumbai,2022-01-10,300,Silver,False
274,,22,Male,Mumbai,,,Bronze,
2014,Sneha,18,M,Pune,2019-03-20,1200,silver,False
1344,Sneha,150,FEMALE,Bangalore,2022-01-10,100,Silver,
338,Riya,23,,Mumbai,invalid_date,500,gold,False
1390,Arjun,19,,Bangalore,2021/12/05,300,Gold,False
607,,150,FEMALE,Bangalore,,1200,Bronze,True
166,,23,F,Pune,10-02-2022,1200,Silver,
1568,,22,Male,Bangalore,10-02-2022,1200,gold,True
2059,Pooja,,m,Delhi ,2020-07-15,-50,Gold,
1325,Kunal,22,M,Mumbai,10-02-2022,,gold,True
729,Arjun,19,F,Bangalore,invalid_date,-50,,False
2044,Aman,23,Male,Delhi,invalid_date,-50,gold,True
102,,18,,Delhi,invalid_date,500,silver,False
1416,kunal ,22,m,Pune,2019-03-20,-50,gold,
779,Aman,23,Male,Delhi ,2020-07-15,300,silver,False
214,Riya,150,F,Mumbai,2019-03-20,0,Gold ,True
1112,Kunal,19,m,Pune,,1200,silver,
1577,Kunal,18,m,Delhi,10-02-2022,500,,True
2449,,23,m,Delhi ,,-50,,False
1696,,20,m,Mumbai,10-02-2022,100,gold,False
592,Pooja,22,Male,Bangalore,2021/12/05,800,Silver,True
1334,Aman ,19,m,Mumbai,2019-03-20,300,gold,
1110,Aman ,18,Male,,2022-01-10,500,gold,True
